,County,People 1 Mile and More,People 1/2 Mile and More,People 10 Miles and More,People 20 Miles and More,Population,State,Civilian labour force,Employed poulation,Rate of Unemployment,Unemployed population
855,Fairfield,27374.5476,92049.02928,0.0,0.0,916829,CT,481852.0,456134.0,5.0,25718.0
856,Fairfield,22608.82005,31202.09645,3.132876393,0.0,146156,OH,74877.0,71619.0,4.0,3258.0
857,Fairfield,7748.261890000001,9533.714161,1263.910643,0.0,23956,SC,10022.0,9216.0,8.0,806.0
858,Fallon,280.36021339999996,523.6955802,155.6501436,39.58828362,2890,MT,1967.0,1921.0,2.0,46.0
859,Falls,5667.033049000001,7808.117622,2627.417339,0.0,17866,TX,6449.0,6176.0,4.0,273.0
860,Fannin,8692.454179,9525.207277,9.066940094,0.0,23682,GA,10115.0,9489.0,6.0,626.0
861,Fannin,8720.018706,9994.906442,2687.286104,17.44961839,33915,TX,15362.0,14733.0,4.0,629.0
862,Faribault,2920.237102,3934.283856,781.3483316,0.0,14553,MN,7503.0,7176.0,4.0,327.0
863,Faulk,1030.3042289999999,1030.3042289999999,1029.401213,793.74447,2364,SD,1117.0,1088.0,3.0,29.0
864,Faulkner,28164.37933,35864.07185,329.5014582,0.0,113237,AR,59915.0,57123.0,5.0,2792.0
865,Fauquier,7664.156593000001,9024.959936,74.47642137,0.0,65203,VA,35726.0,34315.0,4.0,1411.0
866,Fayette,5024.007026,6590.167836,75.28644126,0.0,17241,AL,6422.0,5971.0,7.0,451.0
867,Fayette,11859.87683,15476.85504,0.0,0.0,106567,GA,54164.0,51358.0,5.0,2806.0
868,Fayette,3315.176982,5716.704350999999,298.9362983,0.0,20880,IA,10821.0,10327.0,5.0,494.0
869,Fayette,6445.996984,8038.558585,1957.602032,0.0,22140,IL,9698.0,9060.0,7.0,638.0
870,Fayette,5369.141709,7433.478175,52.90225808,0.0,24277,IN,8990.0,8399.0,7.0,591.0
871,Fayette,21869.29679,72824.86748,0.0,0.0,295803,KY,166522.0,160099.0,4.0,6423.0
872,Fayette,4574.071886,8407.437815000001,0.0,0.0,29030,OH,14022.0,13330.0,5.0,692.0
873,Fayette,33527.70986,50253.2905,800.3199515,0.0,136606,PA,58364.0,53985.0,8.0,4379.0
874,Fayette,9456.255409000001,10940.945909999999,1585.1266970000001,0.0,38413,TN,17840.0,16738.0,6.0,1102.0
875,Fayette,4696.484163,6984.225694,2053.172765,3.787531656,24554,TX,12764.0,12341.0,3.0,423.0
876,Fayette,15446.93294,18824.831000000002,230.5671414,0.0,46039,WV,16240.0,14844.0,9.0,1396.0
877,Fentress,7422.890378,8509.29555,27.37324107,0.0,17959,TN,6990.0,6481.0,7.0,509.0
878,Fergus,2576.983044,3859.941676,1345.584646,620.9495863,11586,MT,5692.0,5457.0,4.0,235.0
879,Ferry,2820.0570629999997,2984.097737,1719.793277,669.9823963,7551,WA,2477.0,2223.0,10.0,254.0
880,Fillmore,4079.1028549999996,5317.891133,135.32970590000002,0.0,20866,MN,11405.0,10941.0,4.0,464.0
881,Fillmore,1152.0595130000002,1359.1716390000001,479.6113493,0.0,5890,NE,3208.0,3113.0,3.0,95.0
882,Finney,5718.0447460000005,9201.250794,477.81935610000005,58.54491449,36776,KS,20130.0,19421.0,4.0,709.0
883,Fisher,796.7545857000001,999.7212073999999,230.0307171,0.0,3974,TX,1799.0,1730.0,4.0,69.0
884,Flagler,22085.44819,28086.78894,76.04741727,0.0,95696,FL,43676.0,40928.0,6.0,2748.0
885,Flathead,15707.85127,23701.494730000002,1126.719334,230.89275189999998,90928,MT,44753.0,42194.0,6.0,2559.0
886,Fleming,5354.262111,5961.263368,434.51765539999997,0.0,14348,KY,6236.0,5853.0,6.0,383.0
887,Florence,34368.83665,46408.75032,0.0,0.0,136885,SC,65502.0,61238.0,7.0,4264.0
888,Florence,1737.872912,1780.1532670000001,984.5838864,2.257169068,4423,WI,2215.0,2066.0,7.0,149.0
889,Floyd,23024.01225,34149.21876,21.05716426,0.0,96317,GA,42982.0,40115.0,7.0,2867.0
890,Floyd,2882.16628,4226.78729,667.3908265,0.0,16303,IA,8707.0,8376.0,4.0,331.0
891,Floyd,5642.170245,14449.75834,0.0,0.0,74578,IN,39932.0,38222.0,4.0,1710.0
892,Floyd,18875.31455,20449.571809999998,0.0,0.0,39451,KY,11913.0,10819.0,9.0,1094.0
893,Floyd,491.9751334,1571.438299,87.65818107,6.433715241,6446,TX,2743.0,2591.0,6.0,152.0
894,Floyd,5000.795709,5220.874333,1650.653003,0.0,15279,VA,8292.0,7962.0,4.0,330.0
895,Fluvanna,4176.873203,4432.770304,5.316009532,0.0,25691,VA,13160.0,12664.0,4.0,496.0
896,Foard,708.0995614,708.0995614,708.0995614,571.24918,1336,TX,550.0,528.0,4.0,22.0
897,Ford,1369.371726,2488.719453,398.2187703,0.0,14081,IL,6508.0,6156.0,5.0,352.0
898,Ford,6810.838387000001,10892.08022,826.0907562000001,358.912939,33848,KS,18062.0,17449.0,3.0,613.0
899,Forest,2104.160592,2430.058189,41.69673226,0.0,7716,PA,1899.0,1750.0,8.0,149.0
900,Forest,3311.3559960000002,3506.3100229999995,1613.547605,76.57551463,9304,WI,4000.0,3701.0,8.0,299.0
901,Forrest,16255.83904,27469.91242,852.9216249,0.0,74934,MS,32842.0,30778.0,6.0,2064.0
902,Forsyth,18326.982669999998,24354.348980000002,0.0,0.0,175511,GA,104421.0,99689.0,5.0,4732.0
903,Forsyth,50577.03811,93051.89212,0.0,0.0,350670,NC,179729.0,169830.0,6.0,9899.0
904,Foster,376.493976,728.8831406,183.4624336,86.19217798,3343,ND,1630.0,1583.0,3.0,47.0
905,Fountain,3308.908903,4511.1329049999995,138.6320658,0.0,17240,IN,8049.0,7572.0,6.0,477.0
906,Franklin,8860.851540000001,12397.80304,361.826757,0.0,31704,AL,13661.0,12782.0,6.0,879.0
907,Franklin,6268.125572,7662.2286540000005,619.9564584999999,0.128568064,18125,AR,7412.0,7047.0,5.0,365.0
908,Franklin,3712.9720820000002,4650.513255,52.40227294,0.0,11549,FL,4773.0,4548.0,5.0,225.0
909,Franklin,6812.637515,8055.895740999999,96.64581683,0.0,22084,GA,9287.0,8704.0,6.0,583.0
910,Franklin,1773.163605,2470.712943,389.896509,0.0,10680,IA,5962.0,5761.0,3.0,201.0
911,Franklin,3566.470414,4413.765761,384.71850930000005,30.99849389,12786,ID,6447.0,6243.0,3.0,204.0
912,Franklin,9194.212844,13458.60353,270.57822539999995,0.0,39561,IL,16482.0,15150.0,8.0,1332.0
913,Franklin,5658.344443,6079.689893,913.9694967,0.0,23087,IN,11387.0,10809.0,5.0,578.0
914,Franklin,6026.666497,6800.369047,614.5012519999999,0.0,25992,KS,14102.0,13457.0,5.0,645.0
915,Franklin,7668.314398,12480.70245,52.23410273,0.0,49285,KY,24018.0,22986.0,4.0,1032.0
916,Franklin,6269.270186,8908.020198,489.3778348999999,0.0,20767,LA,7532.0,6803.0,10.0,729.0
917,Franklin,12625.71102,14457.03861,57.22222175,0.0,71372,MA,39433.0,37702.0,4.0,1731.0
918,Franklin,8832.014121,10217.50712,45.691058899999994,2.539102066,30768,ME,14534.0,13843.0,5.0,691.0
919,Franklin,17102.89083,23993.85223,358.7729965,0.0,101492,MO,52540.0,49878.0,5.0,2662.0
920,Franklin,3371.0470939999996,3864.810265,1288.718855,0.0,8118,MS,2938.0,2713.0,8.0,225.0
921,Franklin,18687.005269999998,20780.37042,1061.128053,0.0,60619,NC,28715.0,27014.0,6.0,1701.0
922,Franklin,879.9573222000001,935.5914446,617.0789940000001,0.0,3225,NE,1511.0,1475.0,2.0,36.0
923,Franklin,12966.35651,15135.629019999998,1806.498347,4.10939719,51599,NY,20083.0,18779.0,7.0,1304.0
924,Franklin,79671.58602999999,248641.8598,0.0,0.0,1163414,OH,655826.0,629006.0,4.0,26820.0
925,Franklin,23753.84771,32734.96462,941.8878109999999,0.0,149618,PA,77850.0,73988.0,5.0,3862.0
926,Franklin,11479.5387,13366.08162,1458.670309,0.0,41052,TN,19560.0,18546.0,5.0,1014.0
927,Franklin,2334.997552,3083.54046,113.7870178,0.0,10605,TX,4553.0,4331.0,5.0,222.0
928,Franklin,18945.208130000003,19687.21474,2351.312923,0.0,56159,VA,26444.0,25209.0,5.0,1235.0
929,Franklin,18945.208130000003,19687.21474,2351.312923,0.0,56159,VA,3608.0,3366.0,7.0,242.0
930,Franklin,8546.703234,10691.07318,322.0045063,0.0,47746,VT,27281.0,26308.0,4.0,973.0
931,Franklin,14487.435780000002,21785.6062,2017.546507,17.40479896,78163,WA,38981.0,36002.0,8.0,2979.0
932,Frederick,11071.39181,20872.21965,0.0,0.0,233385,MD,128928.0,123176.0,5.0,5752.0
933,Frederick,10124.73648,14454.26553,327.226745,0.0,78305,VA,44612.0,42841.0,4.0,1771.0
934,Fredericksburg,1519.3315710000002,5695.554817,0.0,0.0,24286,VA,13367.0,12652.0,5.0,715.0
935,Freeborn,6386.28143,8418.369065,145.3057842,0.0,31255,MN,16345.0,15730.0,4.0,615.0
936,Freestone,5148.789393,6125.405068,1179.779371,0.0,19816,TX,7405.0,7004.0,5.0,401.0
937,Fremont,8972.11154,13156.38675,1030.670951,48.53471354,46824,CO,14497.0,13602.0,6.0,895.0
938,Fremont,1736.631502,1789.765173,1016.006634,0.0,7441,IA,4152.0,4014.0,3.0,138.0
939,Fremont,3462.4608869999997,4664.575264,356.51673239999997,117.2448485,13242,ID,7170.0,6907.0,4.0,263.0
940,Fremont,8224.824768,11643.24772,1235.782476,253.49223360000002,40123,WY,20289.0,19160.0,6.0,1129.0
941,Fresno,93923.78355,255871.7582,10180.28407,70.88670968,930450,CA,441364.0,396410.0,10.0,44954.0
942,Frio,3125.304599,5723.855457,177.72349319999998,11.46206621,17217,TX,9795.0,9420.0,4.0,375.0
943,Frontier,1046.964625,1046.964625,1046.964625,737.3213138,2756,NE,1532.0,1495.0,2.0,37.0
944,Fulton,5086.424352,5484.304181,728.0261699,0.0,12245,AR,4759.0,4511.0,5.0,248.0
945,Fulton,73318.61409,195864.8751,0.0,0.0,920581,GA,514749.0,483972.0,6.0,30777.0
946,Fulton,5622.476257,8517.76208,1228.776275,0.0,37069,IL,15785.0,14582.0,8.0,1203.0
947,Fulton,5783.202676,7517.1991,450.20370639999993,0.0,20836,IN,9862.0,9389.0,5.0,473.0
948,Fulton,1177.13771,2311.820155,1.220742112,0.0,6813,KY,2082.0,1923.0,8.0,159.0
949,Fulton,9450.901349,15174.48694,46.26762627,0.0,55531,NY,23580.0,22064.0,6.0,1516.0
950,Fulton,8115.786646,10219.36397,0.012551037,0.0,42698,OH,22435.0,21342.0,5.0,1093.0
951,Fulton,4102.548858,4475.835557,669.4418481,0.0,14845,PA,7440.0,6977.0,6.0,463.0
952,Furnas,1369.58765,1447.704334,978.0708762,4.0524530830000005,4959,NE,2728.0,2656.0,3.0,72.0
953,Gadsden,16368.841830000001,20110.63627,304.3714825,0.0,46389,FL,18212.0,16900.0,7.0,1312.0
954,Gage,2739.647023,4556.43213,576.3802528,0.0,22311,NE,11045.0,10645.0,4.0,400.0
955,Gaines,3992.9472060000003,5886.725902,240.788654,0.281429149,17526,TX,9398.0,9094.0,3.0,304.0
956,Galax,203.8032562,1657.603309,0.0,0.0,7042,VA,2946.0,2784.0,6.0,162.0
957,Gallatin,2172.465636,2172.465636,1823.618927,0.0,5589,IL,2465.0,2300.0,7.0,165.0
958,Gallatin,2876.245968,3227.571609,0.0,0.0,8589,KY,3804.0,3607.0,5.0,197.0
959,Gallatin,12558.209929999999,16557.59665,2384.75748,936.7964529999999,89513,MT,59360.0,57576.0,3.0,1784.0
960,Gallia,10945.48048,12595.71257,447.18674230000005,0.0,30934,OH,12204.0,11412.0,7.0,792.0
961,Galveston,35155.14841,65818.29461,994.778408,0.0,291309,TX,157808.0,149954.0,5.0,7854.0
962,Garden,905.2626512,905.2626512,903.9667097000001,816.0626306,2057,NE,1196.0,1167.0,2.0,29.0
963,Garfield,6937.012331999999,10442.26738,92.19303952,22.84685371,56389,CO,30458.0,29194.0,4.0,1264.0
964,Garfield,295.4920263,299.1157137,231.5730391,173.9993311,1206,MT,761.0,740.0,3.0,21.0
965,Garfield,112.71866670000001,154.57209469999998,27.88360769,5.208267033,2049,NE,1194.0,1165.0,2.0,29.0
966,Garfield,8409.426931999998,18737.05993,1134.272986,0.0,60580,OK,30082.0,28895.0,4.0,1187.0
967,Garfield,1059.385351,1334.263534,569.3601295,449.72518949999994,5172,UT,2762.0,2515.0,9.0,247.0
968,Garfield,817.2410603,817.2410603,814.6302024,663.0126859000001,2266,WA,930.0,872.0,6.0,58.0
969,Garland,25947.59283,35303.94295,842.7085164999999,0.0,96024,AR,39950.0,37769.0,6.0,2181.0
970,Garrard,7010.225375,7010.225375,447.042463,0.0,16912,KY,7609.0,7222.0,5.0,387.0
971,Garrett,8163.685797,9515.121196,46.58573768,0.0,30097,MD,15688.0,14701.0,6.0,987.0
972,Garvin,8116.361352,10081.81048,3322.939171,19.558460600000004,27576,OK,12831.0,12227.0,5.0,604.0
973,Garza,389.86273450000004,1703.976211,69.61968237,3.133296304,6461,TX,2129.0,2051.0,4.0,78.0
974,Gasconade,3182.185387,3871.150129,352.8029769,0.0,15222,MO,7685.0,7358.0,4.0,327.0
975,Gaston,37012.580480000004,60712.33002,0.0,0.0,206086,NC,102781.0,96604.0,6.0,6177.0
976,Gates,4293.833636,4505.3760950000005,2.3407419519999997,0.0,12197,NC,5144.0,4862.0,6.0,282.0
977,Geary,6521.892885,9854.040178,35.51315802,0.0,34362,KS,12111.0,11361.0,6.0,750.0
978,Geauga,17455.48925,19442.45887,3.762331843,0.0,93389,OH,48668.0,46625.0,4.0,2043.0
979,Gem,4143.555746,5880.409633,421.7480657,54.29408281,16719,ID,7530.0,7128.0,5.0,402.0
980,Genesee,54407.392739999996,110094.469,0.0,0.0,425790,MI,181426.0,170382.0,6.0,11044.0
981,Genesee,9140.727414,13797.833040000001,0.0,0.0,60079,NY,30270.0,28774.0,5.0,1496.0
982,Geneva,8347.778795999999,10518.47378,5.960457932000001,0.0,26790,AL,10785.0,10147.0,6.0,638.0
983,Gentry,1207.702491,1822.8020629999999,89.25636423,0.0,6738,MO,3616.0,3464.0,4.0,152.0
984,George,6904.443334999999,7915.10775,956.998442,0.0,22578,MS,8857.0,8193.0,8.0,664.0
985,Georgetown,15179.51914,20340.55147,1625.686535,0.0,60158,SC,25233.0,23114.0,8.0,2119.0
986,Gibson,4708.92791,6875.745751,93.33533185,0.0,33503,IN,18860.0,18143.0,4.0,717.0
987,Gibson,12576.9644,17400.44584,8.783868349,0.0,49683,TN,20994.0,19447.0,7.0,1547.0
988,Gila,14696.138190000001,19705.76072,2957.842193,435.4477296,53597,AZ,21110.0,19447.0,8.0,1663.0
989,Gilchrist,5974.493565,6556.971669,31.21130474,0.0,16939,FL,6499.0,6131.0,6.0,368.0
990,Giles,7529.844637,9838.768082999999,1216.957292,0.0,29485,TN,14528.0,13804.0,5.0,724.0
991,Giles,4466.344172,5106.147478,43.48148888,0.0,17286,VA,7943.0,7531.0,5.0,412.0
992,Gillespie,3946.834804,5962.233777,564.8248295,0.0,24837,TX,12633.0,12270.0,3.0,363.0
993,Gilliam,458.51105939999997,479.4936756,400.24715289999995,289.70799680000005,1871,OR,809.0,757.0,6.0,52.0
994,Gilmer,11251.46853,12238.45063,58.448437,0.0,28292,GA,11723.0,11016.0,6.0,707.0
995,Gilmer,3633.9226670000003,4152.436017,310.5949625,0.0,8693,WV,2699.0,2488.0,8.0,211.0
996,Gilpin,1323.940134,1323.940134,0.0,0.0,5441,CO,3397.0,3291.0,3.0,106.0
997,Glacier,2801.7273149999996,4715.249919,1072.057787,468.9761927,13399,MT,5845.0,5319.0,9.0,526.0
998,Glades,2961.081115,3636.2163509999996,807.2006579,0.0,12884,FL,4711.0,4374.0,7.0,337.0
999,Gladwin,8239.824494,9383.137848999999,682.2915495,0.0,25692,MI,9961.0,9236.0,7.0,725.0
1000,Glascock,1243.081412,1243.081412,899.9044807,0.0,3082,GA,1234.0,1152.0,7.0,82.0
1001,Glasscock,329.8004306,329.8004306,323.8176333,250.2410883,1226,TX,821.0,798.0,3.0,23.0
1002,Glenn,6020.299933,9194.003721,435.9836111000001,58.00173432,28122,CA,12988.0,11856.0,9.0,1132.0
1003,Gloucester,31610.701719999997,46127.52712,0.0,0.0,288288,NJ,149930.0,140845.0,6.0,9085.0
1004,Gloucester,6206.568097,7750.194048,0.0,0.0,36858,VA,19090.0,18312.0,4.0,778.0
1005,Glynn,12982.32545,21933.61288,150.88296540000002,0.0,79626,GA,37695.0,35408.0,6.0,2287.0
1006,Gogebic,3664.4859109999998,5264.9959420000005,1137.5660699999999,87.95716379,16427,MI,6483.0,6009.0,7.0,474.0
1007,Goliad,1272.154463,1862.063634,568.7616423999999,0.0,7210,TX,3445.0,3292.0,4.0,153.0
1008,Gonzales,5688.280116,7862.076872,1780.400264,4.436756324,19807,TX,9691.0,9336.0,4.0,355.0
1009,Goochland,3811.0084049999996,3978.566509,436.4928409,0.0,21717,VA,10616.0,10172.0,4.0,444.0
1010,Goodhue,6114.945536,8239.618008,784.7499932,0.0,46183,MN,26881.0,25938.0,4.0,943.0
1011,Gooding,3554.8662340000005,4669.820244,756.1094651000001,0.0,15464,ID,7995.0,7715.0,4.0,280.0
1012,Gordon,16455.20201,19502.12653,0.448484465,0.0,55186,GA,26154.0,24611.0,6.0,1543.0
1013,Goshen,2865.581121,4266.472822,1061.275415,335.1335723,13249,WY,7095.0,6861.0,3.0,234.0
1014,Gosper,734.4560182,734.4560182,409.5324605,0.0,2044,NE,1075.0,1048.0,3.0,27.0
1015,Gove,797.960324,797.960324,776.0055147,288.00269260000005,2695,KS,1487.0,1450.0,3.0,37.0
1016,Grady,7764.445787999999,9981.262606,317.4388858,0.0,25011,GA,10422.0,9796.0,6.0,626.0
1017,Grady,12426.119509999999,16755.78456,1562.7246300000002,0.0,52431,OK,26219.0,25040.0,5.0,1179.0
1018,Grafton,15705.927569999998,20172.30787,652.9712796,0.0,89118,NH,48443.0,47113.0,3.0,1330.0
1019,Graham,12183.04138,13521.32313,2199.546832,1752.7168,37220,AZ,14447.0,13388.0,7.0,1059.0
1020,Graham,379.3236453,604.5701932,202.1442739,0.0,2597,KS,1272.0,1222.0,4.0,50.0
1021,Graham,3856.671869,4213.974649,151.7704619,0.0,8861,NC,3187.0,2805.0,12.0,382.0
1022,Grainger,9721.965615000001,10636.97423,0.0,0.0,22657,TN,9129.0,8523.0,7.0,606.0
1023,Grand,2799.275468,3288.9426489999996,635.7271196,603.9856552,14843,CO,9051.0,8759.0,3.0,292.0
1024,Grand,1502.650427,2431.178795,73.24712952,28.97368798,9225,UT,5624.0,5282.0,6.0,342.0
1025,Granite,1179.6183230000001,1192.848848,674.0751029,74.84391679999999,3079,MT,1557.0,1460.0,6.0,97.0
1026,Grant,3946.950519,4702.24276,633.9442477000001,0.0,17853,AR,8258.0,7883.0,5.0,375.0
1027,Grant,11334.679059999999,20212.82935,122.3943263,0.0,70061,IN,32522.0,30760.0,5.0,1762.0
1028,Grant,801.8152729,1816.6674890000002,150.57734580000002,0.0,7829,KS,3902.0,3762.0,4.0,140.0
1029,Grant,9515.557902,9813.2551,882.6710829,0.0,24662,KY,10979.0,10391.0,5.0,588.0
1030,Grant,7910.751554,8269.433452,1675.466633,0.0,22309,LA,8488.0,7866.0,7.0,622.0
1031,Grant,1683.3032309999999,1929.5757879999999,1016.921891,0.0,6018,MN,3347.0,3190.0,5.0,157.0
1032,Grant,529.0259253,545.2562306,386.420179,121.30078519999999,2394,ND,1320.0,1278.0,3.0,42.0
1033,Grant,243.72518939999998,243.72518939999998,243.72518939999998,243.72518939999998,614,NE,435.0,425.0,2.0,10.0
1034,Grant,7515.069815000001,9822.77831,1171.496729,417.5833318,29514,NM,12417.0,11614.0,7.0,803.0
1035,Grant,1276.250924,1367.111765,1084.082189,0.0,4527,OK,3289.0,3193.0,3.0,96.0
1036,Grant,2211.44283,2452.477469,1320.4310699999999,571.3888234,7445,OR,3090.0,2822.0,9.0,268.0
1037,Grant,1104.842448,1619.694485,417.1085498,36.98846811,7356,SD,4696.0,4557.0,3.0,139.0
1038,Grant,18624.67296,28527.58322,1594.4550140000001,42.36346982,89120,WA,44711.0,41432.0,7.0,3279.0
1039,Grant,9066.735898,13130.86315,1346.100351,0.0,51208,WI,28183.0,26949.0,4.0,1234.0
1040,Grant,3301.456471,3741.9781780000003,620.9662072000001,0.0,11937,WV,5751.0,5314.0,8.0,437.0
1041,Granville,12633.6012,15601.096469999999,538.7568087999999,0.0,59916,NC,28531.0,27121.0,5.0,1410.0
1042,Gratiot,7747.865512,12384.706559999999,293.019173,0.0,42476,MI,18260.0,17224.0,6.0,1036.0
1043,Graves,10348.192340000001,13420.078609999999,803.1004843,0.0,37121,KY,15388.0,14451.0,6.0,937.0
1044,Gray,1882.0257989999998,1884.654377,978.960243,221.21939500000002,6006,KS,3601.0,3518.0,2.0,83.0
1045,Gray,2397.089367,7152.665174,297.3870732,6.253055374,22535,TX,9268.0,8748.0,6.0,520.0
1046,Grayson,9444.163446999999,10347.64668,2322.240609,0.0,25746,KY,10677.0,9972.0,7.0,705.0
1047,Grayson,26198.16585,35789.25875,2348.718538,0.0,120877,TX,59944.0,57533.0,4.0,2411.0
1048,Grayson,5679.498056,5959.859677,974.3276440999999,0.0,15533,VA,7045.0,6628.0,6.0,417.0
1049,Greeley,286.89418989999996,286.89418989999996,286.89418989999996,258.0852289,1247,KS,935.0,915.0,2.0,20.0
1050,Greeley,803.5692162,826.8577177999999,600.232962,0.0,2538,NE,1249.0,1210.0,3.0,39.0
1051,Green,3843.109125,4753.885842000001,426.145667,0.0,11258,KY,5016.0,4752.0,5.0,264.0
1052,Green,5329.815081000001,7389.600425,43.44085849,0.0,36842,WI,21107.0,20303.0,4.0,804.0
1053,Green,5329.815081000001,7389.600425,43.44085849,0.0,36842,WI,10001.0,9460.0,5.0,541.0
1054,Greenbrier,11464.11961,13855.545909999999,571.9945146000001,0.0,35480,WV,15324.0,14318.0,7.0,1006.0
1055,Greene,4340.188829,4993.829942,1895.323466,0.0,9045,AL,2878.0,2559.0,11.0,319.0
1056,Greene,10472.543590000001,15773.042019999999,779.8431608,0.0,42090,AR,19950.0,18918.0,5.0,1032.0
1057,Greene,4527.914922999999,6470.881295,222.3890726,0.0,15994,GA,6827.0,6376.0,7.0,451.0
1058,Greene,2103.311979,2759.7006539999998,254.8527401,0.0,9336,IA,5573.0,5376.0,4.0,197.0
1059,Greene,1793.065166,2817.443171,2.281721756,0.0,13886,IL,6045.0,5674.0,6.0,371.0
1060,Greene,6000.8682850000005,9006.128167,845.0104725,0.0,33165,IN,13754.0,12808.0,7.0,946.0
1061,Greene,29239.616830000003,71813.0044,0.0,0.0,275174,MO,149353.0,143141.0,4.0,6212.0
1062,Greene,4984.702534,5280.373044,1038.6974189999999,0.0,14400,MS,4329.0,4003.0,8.0,326.0
1063,Greene,7952.006923000001,8209.410963,0.0,0.0,21362,NC,9480.0,8955.0,6.0,525.0
1064,Greene,11912.0575,13505.76084,5.495200877,0.0,49221,NY,20836.0,19665.0,6.0,1171.0
1065,Greene,14679.146509999999,30216.58461,0.0,0.0,161573,OH,80377.0,76871.0,4.0,3506.0
1066,Greene,10368.3487,12401.10051,1492.889691,0.0,38686,PA,18161.0,17072.0,6.0,1089.0
1067,Greene,21297.43794,25992.458280000003,1180.8745310000002,0.0,68831,TN,30559.0,28588.0,6.0,1971.0
1068,Greene,4769.443364,5322.474639,0.0,0.0,18403,VA,9848.0,9481.0,4.0,367.0
1069,Greenlee,3414.9470479999995,3415.1840399999996,1217.5459640000001,795.2857376000001,8437,AZ,4027.0,3709.0,8.0,318.0
1070,Greensville,3155.2397339999998,3321.0851079999998,16.57576032,0.0,12243,VA,4172.0,3947.0,5.0,225.0
1071,Greenup,8166.641076000001,10747.48466,108.1198888,0.0,36910,KY,13613.0,12568.0,8.0,1045.0
1072,Greenville,72887.34818,124260.1175,45.91961505,0.0,451225,SC,242978.0,230986.0,5.0,11992.0
1073,Greenwood,1472.652039,1997.602363,970.5754582999999,4.955115538,6689,KS,3289.0,3139.0,5.0,150.0
1074,Greenwood,13253.95456,22626.89239,209.4480846,0.0,69661,SC,31263.0,29290.0,6.0,1973.0
1075,Greer,1054.621854,1994.98812,154.4452808,0.0,6239,OK,2169.0,2046.0,6.0,123.0
1076,Gregg,19070.11707,35948.99891,0.0,0.0,121730,TX,59229.0,56301.0,5.0,2928.0
1077,Gregory,1249.917923,1561.051184,660.7227299,315.2197673,4271,SD,2053.0,1988.0,3.0,65.0
1078,Grenada,5195.89474,7300.847456999999,912.9571455,0.0,21906,MS,9481.0,8917.0,6.0,564.0
1079,Griggs,337.66913589999996,370.7195934,172.9304834,2.326431106,2420,ND,1155.0,1128.0,2.0,27.0
1080,Grimes,7984.889853,9357.033451000001,3084.57805,3.6167989410000003,26604,TX,11502.0,10891.0,5.0,611.0
1081,Grundy,2024.007861,2376.843414,281.4481422,0.0,12453,IA,6736.0,6479.0,4.0,257.0
1082,Grundy,5824.42036,8546.971736,0.01907791,0.0,50063,IL,25486.0,23722.0,7.0,1764.0
1083,Grundy,2638.5487940000003,4081.2062060000003,640.4077986000001,0.0,10261,MO,4912.0,4709.0,4.0,203.0
1084,Grundy,6942.393156,7606.363879,644.1746342,0.0,13703,TN,4862.0,4486.0,8.0,376.0
1085,Guadalupe,1460.2666179999999,1909.183084,732.5366232999999,631.0843404,4687,NM,1627.0,1512.0,7.0,115.0
1086,Guadalupe,27871.640760000002,32351.472960000003,338.4843285,0.0,131533,TX,72882.0,70313.0,4.0,2569.0
1087,Guernsey,10255.592059999999,13417.24454,421.92808160000004,0.0,40087,OH,19200.0,18011.0,6.0,1189.0
1088,Guilford,54251.286660000005,129385.614,0.0,0.0,488406,NC,256282.0,241229.0,6.0,15053.0
1089,Gulf,5589.852031,6591.851899,319.15096969999996,0.0,15863,FL,5995.0,5680.0,5.0,315.0
1090,Gunnison,1246.683849,2077.003334,201.84742260000002,81.31305118,15324,CO,9787.0,9498.0,3.0,289.0
