Unnamed: 0_x,County,People 1 Mile and More,People 1/2 Mile and More,People 10 Miles and More,People 20 Miles and More,Population,State,Unnamed: 0_y,Civilian labour force,Employed poulation,Rate of Unemployment,Unemployed population
241,Bosque,3937.994808,5355.148144,1392.8960710000001,0.0,18212,TX,2587,8053.0,7692.0,5.0,361.0
242,Bossier,17831.73569,28988.27194,558.0154962,0.0,116979,LA,1142,58276.0,54982.0,6.0,3294.0
243,Botetourt,5367.466226,5944.52036,162.8916093,0.0,33148,VA,2881,17388.0,16659.0,4.0,729.0
244,Bottineau,1223.558344,1329.611713,884.9524635,422.52218439999996,6429,ND,2032,3243.0,3101.0,4.0,142.0
245,Boulder,13378.97205,40559.4203,126.799547,0.0,294567,CO,260,176707.0,171102.0,3.0,5605.0
246,Boundary,4018.4650090000005,4570.688533,932.1213179,94.51479312,10972,ID,577,5088.0,4805.0,6.0,283.0
247,Bourbon,2607.292328,4879.123227,857.2081608999999,0.27191397300000003,15173,KS,913,7119.0,6778.0,5.0,341.0
248,Bourbon,3772.7267340000003,5506.408924,0.0,0.0,19985,KY,1022,9659.0,9200.0,5.0,459.0
249,Bowie,18876.08242,29065.1533,833.9546809,0.0,92565,TX,2588,39120.0,37244.0,5.0,1876.0
250,Bowman,288.5326999,364.27178460000005,189.0824684,17.18588305,3151,ND,2033,1863.0,1828.0,2.0,35.0
251,Box Butte,1826.1308329999997,2624.64068,697.7166065,142.0759899,11308,NE,,,,,
252,Box Elder,6685.432336,10060.797129999999,659.9404642999999,380.26429269999994,49975,UT,,,,,
253,Boyd,9156.162044,14405.530680000002,0.0,0.0,49542,KY,1023,18130.0,16877.0,7.0,1253.0
254,Boyd,843.7238729000001,843.7238729000001,843.7238729000001,650.3019581,2099,NE,1692,1089.0,1060.0,3.0,29.0
255,Boyle,6054.118032,8716.165279,0.0,0.0,28432,KY,1024,11992.0,11325.0,6.0,667.0
256,Bracken,3028.100058,3088.450598,18.50113815,0.0,8488,KY,1025,3689.0,3455.0,6.0,234.0
257,Bradford,8233.260225,10415.27418,26.32694825,0.0,28520,FL,337,10746.0,10226.0,5.0,520.0
258,Bradford,16313.537830000001,19022.43011,1354.267213,0.0,62622,PA,2293,31366.0,29509.0,6.0,1857.0
259,Bradley,2951.923895,4505.8340450000005,261.0460996,0.0,11508,AR,124,4383.0,4117.0,6.0,266.0
260,Bradley,23240.78999,33538.49855,11.08399375,0.0,98963,TN,2479,49352.0,46775.0,5.0,2577.0
261,Branch,12731.73792,15807.78525,1369.79075,0.0,45248,MI,1268,19116.0,18138.0,5.0,978.0
262,Brantley,7276.100119,7561.1236340000005,963.460824,0.0,18411,GA,414,6905.0,6391.0,7.0,514.0
263,Braxton,6274.252191,6448.801588,1360.121701,0.0,14523,WV,3047,5449.0,4962.0,9.0,487.0
264,Brazoria,45405.74538,64733.74827999999,1686.855797,0.0,313166,TX,2589,166911.0,159285.0,5.0,7626.0
265,Brazos,48010.77482,77739.71931,447.457123,0.0,194851,TX,2590,108516.0,104924.0,3.0,3592.0
266,Breathitt,7160.086415000001,8091.498656000001,358.16436860000005,0.0,13878,KY,1026,3990.0,3615.0,9.0,375.0
267,Breckinridge,6780.217261,7982.9671530000005,839.3473880000001,0.0,20059,KY,1027,7912.0,7440.0,6.0,472.0
268,Bremer,2434.315045,4381.399678,57.41474788,0.0,24276,IA,816,13978.0,13483.0,4.0,495.0
269,Brevard,71280.3068,124216.8596,41.84368641,0.0,543376,FL,338,256470.0,241082.0,6.0,15388.0
270,Brewster,1493.398065,2582.249661,675.9112662,641.7616521000001,9232,TX,2591,3907.0,3753.0,4.0,154.0
271,Briscoe,766.6600822,766.6600822,766.6600822,690.4979182999999,1637,TX,2592,594.0,571.0,4.0,23.0
272,Bristol Bay,145.3174644,160.8407224,72.21794624,0.164425539,997,AK,,,,,
273,Bristol,33946.17051,77380.64417,0.0,0.0,548285,MA,1244,288942.0,271227.0,6.0,17715.0
274,Bristol,6076.795124,8092.181541,0.0,0.0,49875,RI,2354,26163.0,24779.0,5.0,1384.0
275,Bristol,2824.9093350000003,6697.963222,0.0,0.0,17835,VA,2966,7513.0,7110.0,5.0,403.0
276,Broadwater,1388.096298,1601.943202,622.816139,254.1627444,5612,MT,1631,2481.0,2355.0,5.0,126.0
277,Bronx,1183.286605,10158.88943,0.0,0.0,1385108,NY,1866,613190.0,565512.0,8.0,47678.0
278,Brooke,4466.643346,6496.3379429999995,0.0,0.0,24069,WV,3048,10064.0,9325.0,7.0,739.0
279,Brookings,7335.521634999999,11586.76312,1024.140184,32.3439546,31965,SD,2411,18531.0,17987.0,3.0,544.0
280,Brooks,4564.457338,5718.464031,513.7606095,0.0,16243,GA,415,6886.0,6467.0,6.0,419.0
281,Brooks,1493.15555,3414.163698,229.7395122,144.9695581,7223,TX,2593,2601.0,2343.0,10.0,258.0
282,Broome,24093.69098,51512.53573,0.0,0.0,200600,NY,1867,87272.0,82072.0,6.0,5200.0
283,Broomfield,1231.778761,4867.750885,0.0,0.0,55889,CO,261,35527.0,34353.0,3.0,1174.0
284,Broward,51913.5826,321981.3774,0.0,0.0,1748066,FL,339,988228.0,937544.0,5.0,50684.0
285,Brown,1873.124739,1917.00665,51.83887539,0.0,6937,IL,616,2777.0,2678.0,4.0,99.0
286,Brown,4031.241928,4298.984794,92.67371288,0.0,15242,IN,721,7443.0,7087.0,5.0,356.0
287,Brown,1980.801891,3296.649133,134.0357963,0.0,9984,KS,914,5355.0,5142.0,4.0,213.0
288,Brown,3655.287589,5448.48807,102.28855440000001,0.0,25893,MN,1348,14620.0,14024.0,4.0,596.0
289,Brown,725.554644,859.7090627999999,175.5152263,49.16066947,3145,NE,1693,1394.0,1342.0,4.0,52.0
290,Brown,12260.16429,13999.60404,0.0,0.0,44846,OH,2089,19485.0,18272.0,6.0,1213.0
291,Brown,3841.781135,7261.432454000001,913.4292788999999,280.0790738,36531,SD,2412,20952.0,20393.0,3.0,559.0
292,Brown,10292.38512,14520.41243,1511.0649460000002,0.0,38106,TX,2594,15880.0,15195.0,4.0,685.0
293,Brown,23257.57692,48891.59927,0.0,0.0,248007,WI,3104,139340.0,133668.0,4.0,5672.0
294,Brule,1005.2955119999999,1207.564892,559.0903283,59.66278349,5255,SD,2413,2532.0,2464.0,3.0,68.0
295,Brunswick,27777.800689999996,33174.4778,486.04916619999995,0.0,107431,NC,1936,48537.0,44994.0,7.0,3543.0
296,Brunswick,5588.364012,5956.45105,667.159345,0.0,17434,VA,2882,6332.0,5901.0,7.0,431.0
297,Bryan,3523.108954,5865.545764,24.24804114,0.0,30233,GA,416,16149.0,15301.0,5.0,848.0
298,Bryan,11658.77888,14465.618919999999,2566.62755,283.0837269,42416,OK,2177,18340.0,17502.0,5.0,838.0
299,Buchanan,3782.0111829999996,5114.249952,427.49291780000004,0.0,20958,IA,817,11322.0,10837.0,4.0,485.0
300,Buchanan,9502.820984,23260.55491,207.5382696,0.0,89201,MO,1522,46511.0,44374.0,5.0,2137.0
301,Buchanan,11221.68685,11636.487490000001,688.5810207999999,0.0,24098,VA,2883,7277.0,6487.0,11.0,790.0
302,Buckingham,7034.6663260000005,7150.252204,749.858544,0.0,17146,VA,2884,6293.0,5920.0,6.0,373.0
303,Bucks,31720.58374,65504.37564,0.0,0.0,625249,PA,2294,337571.0,321809.0,5.0,15762.0
304,Buena Vista,3228.630382,5077.007885,384.94090869999997,0.0,20260,IA,,,,,
305,Buena Vista,2839.996162,2839.998247,0.0,0.0,6650,VA,,,,,
306,Buffalo,6682.3861640000005,11974.58485,2863.629309,103.3598643,46102,NE,1694,27134.0,26472.0,2.0,662.0
307,Buffalo,610.3584954,958.1553703,221.74353480000002,47.75934637,1912,SD,2414,714.0,664.0,7.0,50.0
308,Buffalo,3226.424316,3479.6117159999994,965.4862139,0.0,13587,WI,3105,6539.0,6219.0,5.0,320.0
309,Bullitt,12448.30601,17898.364530000003,543.609567,0.0,74319,KY,1028,39107.0,37323.0,5.0,1784.0
310,Bulloch,19748.091959999998,32470.02815,1149.034457,0.0,70217,GA,417,34740.0,32636.0,6.0,2104.0
311,Bullock,4049.486009,5270.262648,1159.301741,0.0,10914,AL,7,4777.0,4398.0,8.0,379.0
312,Buncombe,42551.58489,67728.66857000001,118.58139650000001,0.0,238318,NC,1937,130400.0,124712.0,4.0,5688.0
313,Bureau,9096.156718,10495.84122,2282.230251,0.0,34978,IL,617,17105.0,16005.0,6.0,1100.0
314,Burke,8526.987401,10831.72118,981.1178925,0.0,23316,GA,418,9131.0,8390.0,8.0,741.0
315,Burke,29250.48292,35435.05667,160.76598280000002,0.0,90912,NC,1938,39325.0,37114.0,6.0,2211.0
316,Burke,461.59620830000006,461.59620830000006,461.59620830000006,354.54835249999996,1968,ND,2034,1182.0,1143.0,3.0,39.0
317,Burleigh,6586.623232,13604.4922,584.8446928,301.78468189999995,81308,ND,2035,48981.0,47814.0,2.0,1167.0
318,Burleson,5141.0207740000005,6243.380362,512.969729,0.0,17187,TX,2595,7751.0,7414.0,4.0,337.0
319,Burlington,25975.79347,50560.945739999996,91.13144453,0.0,448734,NJ,1810,232623.0,220189.0,5.0,12434.0
320,Burnet,12355.65482,14115.66178,1920.32935,0.0,42750,TX,2596,21159.0,20389.0,4.0,770.0
321,Burnett,5071.691743,5791.764418,591.8993664,0.0,15457,WI,3106,7279.0,6769.0,7.0,510.0
322,Burt,1697.14972,1852.274578,999.895833,0.0,6858,NE,1695,3609.0,3478.0,4.0,131.0
323,Butler,6900.840395,9984.456228000001,593.2251386,0.0,20947,AL,8,9134.0,8440.0,8.0,694.0
324,Butler,3526.7757770000003,3866.201781,1987.3246149999998,0.0,14867,IA,819,8285.0,7920.0,4.0,365.0
325,Butler,8893.811812,13816.975680000001,1373.358664,59.69035501,65880,KS,915,32035.0,30671.0,4.0,1364.0
326,Butler,4324.654243,4882.283117,636.0771091,0.0,12690,KY,1029,5046.0,4747.0,6.0,299.0
327,Butler,9997.469901999999,13996.957,1608.208816,0.0,42794,MO,1523,18983.0,17806.0,6.0,1177.0
328,Butler,1424.190597,1705.945515,384.485903,0.0,8395,NE,1696,4738.0,4606.0,3.0,132.0
329,Butler,32505.1012,72883.84832,0.0,0.0,368130,OH,2090,187441.0,178844.0,5.0,8597.0
330,Butler,25040.46342,32027.24759,10.67421038,0.0,183862,PA,2295,98098.0,93467.0,5.0,4631.0
331,Butte,30481.477089999997,60805.809460000004,363.6927744,0.007412639,220000,CA,198,101337.0,94074.0,7.0,7263.0
332,Butte,669.5895501,766.3780205,267.2970148,111.8807382,2891,ID,578,1276.0,1218.0,5.0,58.0
333,Butte,1989.130604,2857.6903899999998,1184.001034,452.56139800000005,10110,SD,2415,5083.0,4910.0,3.0,173.0
334,Butts,5167.855652,6346.263467,0.9926505720000001,0.0,23655,GA,419,10126.0,9454.0,7.0,672.0
335,Cabarrus,21546.108969999997,41280.04241,0.0,0.0,178011,NC,1939,97608.0,92552.0,5.0,5056.0
336,Cabell,11323.36895,30297.97687,0.0,0.0,96319,WV,3049,41187.0,38945.0,5.0,2242.0
337,Cache,17396.69611,34744.21329,187.51400519999999,0.0,112656,UT,2827,60175.0,58330.0,3.0,1845.0
338,Caddo,52099.319189999995,89437.94863,2597.472265,0.0,254969,LA,1143,110463.0,102578.0,7.0,7885.0
339,Caddo,9618.99209,11891.21626,3570.612965,262.6136895,29600,OK,2178,11836.0,11226.0,5.0,610.0
340,Calaveras,8225.561333,9830.204606,23.69903641,15.92225618,45578,CA,199,20586.0,19272.0,6.0,1314.0
341,Calcasieu,29907.99625,52591.727889999995,636.7518901000001,0.0,192768,LA,1144,99373.0,94014.0,5.0,5359.0
342,Caldwell,3240.80418,4577.145989,37.40645587,0.0,12984,KY,1030,5395.0,5099.0,6.0,296.0
343,Caldwell,3206.814803,4279.083046,422.0419734,0.0,10132,LA,1145,4034.0,3699.0,8.0,335.0
344,Caldwell,2555.698059,2849.484632,756.948754,0.0,9424,MO,1524,4396.0,4196.0,5.0,200.0
345,Caldwell,25536.71198,30985.781089999997,142.6413364,0.0,83029,NC,1940,35465.0,33244.0,6.0,2221.0
346,Caldwell,10497.30461,13925.19058,681.1574779,0.578022704,38066,TX,2597,17410.0,16655.0,4.0,755.0
347,Caledonia,6448.882965999999,7901.86796,637.7568534,0.0,31227,VT,2857,15073.0,14370.0,5.0,703.0
348,Calhoun,26234.4317,39624.38724,0.0,0.0,118572,AL,9,45910.0,42679.0,7.0,3231.0
349,Calhoun,2590.97295,2590.97295,1711.433569,0.0,5368,AR,125,2408.0,2277.0,5.0,131.0
350,Calhoun,6170.883442,6936.436939,1113.87903,0.0,14625,FL,340,4942.0,4639.0,6.0,303.0
351,Calhoun,3070.625928,3539.282186,624.2633597,0.0,6694,GA,420,2129.0,1997.0,6.0,132.0
352,Calhoun,2169.948206,2288.4081079999996,1456.099365,0.0,9670,IA,820,4459.0,4265.0,4.0,194.0
353,Calhoun,1475.377109,1625.683105,237.31081630000003,0.0,5089,IL,618,2341.0,2183.0,7.0,158.0
354,Calhoun,23718.86966,39598.436160000005,1101.565995,0.0,136146,MI,1269,64052.0,60783.0,5.0,3269.0
355,Calhoun,5807.113652,6911.0080370000005,255.5093219,0.0,14962,MS,1435,6138.0,5760.0,6.0,378.0
356,Calhoun,4933.778814,5430.939164,34.04410277,0.0,15175,SC,2368,6893.0,6402.0,7.0,491.0
357,Calhoun,4221.42414,6517.093664,632.1440109,0.0,21381,TX,2598,11319.0,10868.0,4.0,451.0
358,Calhoun,3795.736049,4075.228414,982.3124419,0.0,7627,WV,3050,2756.0,2412.0,13.0,344.0
359,Callahan,3435.1039869999995,4184.4929520000005,373.2001993,0.0,13544,TX,2599,5727.0,5483.0,4.0,244.0
360,Callaway,8839.59918,11557.65281,1088.676355,0.0,44332,MO,1525,21682.0,20660.0,5.0,1022.0
361,Calloway,7925.671539,13362.807420000001,941.5270565999999,0.0,37191,KY,1031,18358.0,17498.0,5.0,860.0
362,Calumet,4341.352764,6587.277635,0.0,0.0,48971,WI,3107,27480.0,26500.0,4.0,980.0
363,Calvert,8663.48939,10410.64795,0.0,0.0,88737,MD,1220,47161.0,44999.0,5.0,2162.0
364,Camas,475.6013511,475.6013511,475.6013511,394.6647837,1117,ID,579,648.0,625.0,4.0,23.0
365,Cambria,23702.70044,37751.82505,0.0,0.0,143679,PA,2296,62331.0,58242.0,7.0,4089.0
366,Camden,10602.0182,14083.79452,898.937826,0.0,50513,GA,421,22305.0,21068.0,6.0,1237.0
367,Camden,11513.64293,13245.8743,1077.069132,0.0,44002,MO,1526,18758.0,17529.0,7.0,1229.0
368,Camden,2066.373203,2067.5886149999997,97.91644823,0.0,9980,NC,1941,4612.0,4348.0,6.0,264.0
369,Camden,26107.12282,78512.40366,0.0,0.0,513657,NJ,1811,255390.0,238892.0,7.0,16498.0
370,Cameron,1737.693451,1941.5258199999998,684.8607939,167.9972973,6839,LA,1146,3673.0,3502.0,5.0,171.0
371,Cameron,708.8761477,1292.746814,97.17623732,0.0,5085,PA,2297,2263.0,2101.0,7.0,162.0
372,Cameron,123580.3486,192027.0544,108.20667949999999,0.040683007,406220,TX,2600,162940.0,151358.0,7.0,11582.0
373,Camp,3673.8387060000005,5263.464120000001,40.32408028,0.0,12401,TX,2601,5089.0,4777.0,6.0,312.0
374,Campbell,9140.503043,15768.48674,0.0,0.0,90336,KY,1032,47322.0,45352.0,4.0,1970.0
375,Campbell,446.9219593,446.9219593,416.79380239999995,288.08867210000005,1466,SD,2416,848.0,823.0,3.0,25.0
376,Campbell,12884.22532,17331.79459,318.993985,0.0,40716,TN,2480,14604.0,13448.0,8.0,1156.0
377,Campbell,13600.32496,16145.61158,102.7578493,0.0,54842,VA,2885,26223.0,24982.0,5.0,1241.0
378,Campbell,3795.9633670000003,6978.1768090000005,311.1471058,79.55320920000001,46133,WY,3175,25867.0,24844.0,4.0,1023.0
379,Canadian,11991.68527,18585.12955,910.1675421,0.0,115541,OK,2179,68291.0,65822.0,4.0,2469.0
380,Candler,4496.0697390000005,5419.3370350000005,78.29444043,0.0,10998,GA,422,4967.0,4685.0,6.0,282.0
381,Cannon,4373.206943,5069.885787,126.70489850000001,0.0,13801,TN,2481,5847.0,5509.0,6.0,338.0
382,Canyon,37754.25004,62648.39022,356.88757189999995,0.0,188923,ID,580,90939.0,86342.0,5.0,4597.0
383,Cape Girardeau,11901.981020000001,20852.60541,675.2085629,0.0,75674,MO,,,,,
384,Cape May,13908.21287,18953.3167,32.54570677,0.0,97265,NJ,,,,,
385,Carbon,2103.334276,2295.363193,1127.148479,6.0552992329999995,10078,MT,1632,5417.0,5218.0,4.0,199.0
386,Carbon,9325.827534999999,13131.9661,0.0,0.0,65249,PA,2298,31454.0,29549.0,6.0,1905.0
387,Carbon,3590.4650460000003,6184.016906,804.3498867000001,560.2859528,21403,UT,2828,8729.0,8232.0,6.0,497.0
388,Carbon,2962.693773,4026.14426,1089.662686,860.6904287999998,15885,WY,3176,8455.0,8139.0,4.0,316.0
389,Caribou,1823.6655920000003,2251.281615,737.9229249,64.87668317,6963,ID,581,3762.0,3606.0,4.0,156.0
390,Carlisle,1878.0908739999998,2010.5479999999998,107.93248590000002,0.0,5104,KY,1033,2315.0,2184.0,6.0,131.0
391,Carlton,6722.944898999999,9411.162688,1126.4421300000001,20.12738639,35386,MN,1349,17570.0,16709.0,5.0,861.0
392,Caroline,6962.206209,8730.955113,0.0,0.0,33066,MD,1221,17524.0,16571.0,5.0,953.0
393,Caroline,6155.0679310000005,6483.675991,296.8180003,0.0,28545,VA,2886,14732.0,13981.0,5.0,751.0
394,Carroll,7775.146873999999,10459.74181,685.7527113,0.0,27446,AR,126,12657.0,12080.0,5.0,577.0
395,Carroll,31393.84803,39440.05794,0.0,0.0,110527,GA,423,51792.0,48314.0,7.0,3478.0
396,Carroll,2051.336664,3732.9775670000004,112.9645186,0.0,20816,IA,821,11310.0,11012.0,3.0,298.0
397,Carroll,3350.5214899999996,4001.724878,254.9102401,0.0,15387,IL,619,7934.0,7501.0,6.0,433.0
398,Carroll,3695.9480710000003,4384.48832,11.31180201,0.0,20155,IN,722,10022.0,9587.0,4.0,435.0
399,Carroll,3701.25179,4071.83406,0.0,0.0,10811,KY,1034,4957.0,4681.0,6.0,276.0
400,Carroll,14593.666159999999,20907.83619,0.0,0.0,167134,MD,1222,93340.0,89412.0,4.0,3928.0
401,Carroll,1550.3015070000001,2143.416978,536.4515658,0.0,9295,MO,1528,4819.0,4528.0,6.0,291.0
402,Carroll,5351.048314,5351.048314,2572.472422,0.0,10597,MS,1436,3460.0,3177.0,8.0,283.0
403,Carroll,10331.29855,11637.40638,84.59469298,0.0,47818,NH,1798,23694.0,22872.0,4.0,822.0
404,Carroll,7513.138701999999,8839.459002,123.38877920000002,0.0,28836,OH,2091,13347.0,12552.0,6.0,795.0
405,Carroll,9122.645876999999,10649.98205,468.78676260000003,0.0,28522,TN,2482,12164.0,11157.0,8.0,1007.0
406,Carroll,11403.75808,11876.217859999999,380.52693419999997,0.0,30042,VA,2887,13049.0,12351.0,5.0,698.0
407,Carson City,2219.4965030000003,7892.584620999999,0.0,0.0,55274,NV,,,,,
408,Carson,885.8345911,1077.088968,662.1153779,0.025777789,6182,TX,2602,3066.0,2968.0,3.0,98.0
409,Carter,10063.709990000001,11418.61306,23.07584187,0.0,27720,KY,1035,10195.0,9193.0,10.0,1002.0
410,Carter,2987.3324850000004,3221.6809789999998,1759.5486,0.0,6265,MO,1529,2510.0,2324.0,7.0,186.0
411,Carter,481.4518466,481.4518466,481.4518466,481.33249129999996,1160,MT,1633,684.0,662.0,3.0,22.0
412,Carter,9700.57199,15794.08901,681.366224,0.0,47557,OK,2180,22557.0,21530.0,5.0,1027.0
413,Carter,19513.93085,24049.96641,517.4571866,0.0,57424,TN,2483,23492.0,21978.0,6.0,1514.0
414,Carteret,12978.21722,17916.601919999997,44.8531838,0.0,66469,NC,1942,31335.0,29480.0,6.0,1855.0
415,Carver,6052.318733,9557.901536,0.0,0.0,91042,MN,1350,55179.0,53436.0,3.0,1743.0
416,Cascade,9313.645864,18295.84861,1832.01343,793.9870677,81327,MT,1634,38241.0,36697.0,4.0,1544.0
417,Casey,7812.579846,8310.608074,577.8868824,0.0,15955,KY,1036,6690.0,6315.0,6.0,375.0
418,Cass,2169.9014190000003,3285.32663,909.7635747000002,0.0,13956,IA,822,7461.0,7189.0,4.0,272.0
419,Cass,1436.4265289999998,2415.966016,417.6459563,0.0,13642,IL,620,6446.0,6082.0,6.0,364.0
420,Cass,4936.485127,8704.158515000001,248.46774130000003,0.0,38966,IN,723,17760.0,16944.0,5.0,816.0
421,Cass,13254.2739,14996.30727,0.251089672,0.0,52293,MI,1270,23979.0,22765.0,5.0,1214.0
422,Cass,8748.975048999999,9744.006977,1960.502204,0.0,28567,MN,1351,14031.0,13095.0,7.0,936.0
423,Cass,13122.32168,18571.73485,1215.773056,0.0,99478,MO,1530,53903.0,51311.0,5.0,2592.0
424,Cass,7746.617577,31801.951689999998,1603.679814,381.06019460000005,149778,ND,2036,95417.0,93277.0,2.0,2140.0
425,Cass,3200.3721379999997,3908.357379,1358.768327,0.0,25241,NE,1697,13069.0,12635.0,3.0,434.0
426,Cass,8209.44973,10664.6856,619.3468911,0.0,30464,TX,2603,12157.0,11333.0,7.0,824.0
427,Cassia,6245.325111,7576.305089,2188.600124,1420.216831,22952,ID,582,11452.0,11064.0,3.0,388.0
428,Castro,1013.037342,2769.0728329999997,170.9762716,0.0,8062,TX,2604,3613.0,3491.0,3.0,122.0
429,Caswell,11119.16568,11198.3247,1452.8515289999998,0.0,23719,NC,1943,9624.0,9017.0,6.0,607.0
430,Catahoula,4022.8783270000004,4329.258766,821.6092969,0.0,10407,LA,1147,3620.0,3272.0,10.0,348.0
431,Catawba,32022.036989999997,47567.25696,0.0,0.0,154358,NC,1944,75149.0,71007.0,6.0,4142.0
432,Catoosa,12605.62332,16591.98895,0.0,0.0,63942,GA,424,31376.0,29738.0,5.0,1638.0
433,Catron,1664.51378,1664.51378,1664.51378,1603.819939,3725,NM,1831,1187.0,1088.0,8.0,99.0
434,Cattaraugus,17378.25646,24526.94311,50.90088748,0.0,80317,NY,1868,35412.0,33189.0,6.0,2223.0
435,Cavalier,451.794647,745.9811037999999,335.4397096,180.0648129,3993,ND,2037,2062.0,2005.0,3.0,57.0
436,Cayuga,12265.81964,20857.9796,8.550817913,0.0,80026,NY,1869,37279.0,35291.0,5.0,1988.0
437,Cecil,15034.86221,20366.96217,51.17774806,0.0,101108,MD,1223,52742.0,49594.0,6.0,3148.0
438,Cedar,2613.946097,3202.17344,507.58665139999994,0.0,18499,IA,823,10992.0,10612.0,4.0,380.0
439,Cedar,4148.096117,5606.5312969999995,256.3787125,0.0,13982,MO,1531,5894.0,5583.0,5.0,311.0
440,Cedar,2498.735345,2598.916245,1183.512462,0.0,8852,NE,1698,4642.0,4531.0,2.0,111.0
441,Centre,17541.52173,29573.56665,332.0501172,0.0,153990,PA,2299,77805.0,74712.0,4.0,3093.0
442,Cerro Gordo,4032.4527380000004,8980.347957,770.1579897999999,0.0,44151,IA,,,,,
443,Chaffee,2660.831435,4509.500334,133.3201822,1.4867609,17809,CO,262,8491.0,8201.0,3.0,290.0
444,Chambers,9099.119403,12433.2363,114.51542620000001,0.0,34215,AL,10,14975.0,14069.0,6.0,906.0
445,Chambers,6600.527065,7765.695384999999,234.56742979999999,0.0,35096,TX,2605,17792.0,16844.0,5.0,948.0
446,Champaign,14226.86131,45898.08289,25.11025602,0.0,201081,IL,621,104621.0,99199.0,5.0,5422.0
447,Champaign,5912.196025,8422.494515999999,0.0,0.0,40097,OH,2092,19873.0,19004.0,4.0,869.0
448,Chariton,1918.6278969999998,2145.660778,879.9344775000001,0.0,7831,MO,1532,3853.0,3673.0,5.0,180.0
449,Charles City,2105.680954,2105.680954,37.04007926,0.0,7256,VA,,,,,
450,Charles Mix,2957.76682,3564.0269710000002,1541.898317,1.519823229,9129,SD,,,,,
451,Charles,11233.27601,15767.07565,0.39024292,0.0,146551,MD,1224,80764.0,76752.0,5.0,4012.0
452,Charleston,34502.48438,81573.15695,1609.3835689999999,229.1929881,350209,SC,2369,198201.0,188603.0,5.0,9598.0
453,Charlevoix,4782.655302,6305.495086999999,73.58968325,0.0,25949,MI,1271,13025.0,12239.0,6.0,786.0
454,Charlotte,25791.170140000002,39273.063819999996,96.18399933,0.149586458,159978,FL,341,67666.0,63599.0,6.0,4067.0
455,Charlotte,5059.371442000001,5194.682193,1804.850292,0.0,12586,VA,2889,5251.0,4951.0,6.0,300.0
456,Charlottesville,567.2550705,9897.166601,0.0,0.0,43475,VA,2968,24644.0,23734.0,4.0,910.0
457,Charlton,3859.5381369999996,4402.794126,753.9221763999999,2.1001667719999997,12171,GA,425,4768.0,4463.0,6.0,305.0
458,Chase,897.8786614,897.8786614,880.0635496,46.48947392,2790,KS,916,1252.0,1207.0,4.0,45.0
459,Chase,695.2845141,960.6956442,425.44784560000005,1.078921029,3966,NE,1699,2338.0,2293.0,2.0,45.0
460,Chatham,27471.306160000004,68722.97077999999,0.07893914099999999,0.0,265128,GA,426,133266.0,125482.0,6.0,7784.0
461,Chatham,12816.58397,16865.63706,419.44272939999996,0.0,63505,NC,1945,33383.0,31799.0,5.0,1584.0
462,Chattahoochee,2616.302331,3219.073805,1006.467511,0.0,11267,GA,427,2110.0,1925.0,9.0,185.0
463,Chattooga,6488.897465,10268.46527,1.81890359,0.0,26015,GA,428,10553.0,9902.0,6.0,651.0
464,Chautauqua,859.3581815,910.8515417000001,291.51164680000005,0.725472495,3669,KS,917,1551.0,1463.0,6.0,88.0
465,Chautauqua,22141.24769,38116.72399,595.146462,0.0,134905,NY,1870,57925.0,54438.0,6.0,3487.0
466,Chaves,13217.42093,23512.41027,2958.1810570000002,117.7106673,65645,NM,1832,27594.0,25858.0,6.0,1736.0
467,Cheatham,9216.661001999999,10606.2061,76.90794717,0.0,39105,TN,2484,19834.0,18874.0,5.0,960.0
