,County,People 1 Mile and More,People 1/2 Mile and More,People 10 Miles and More,People 20 Miles and More,Population,State
1090,Grant,1104.842448,1619.694485,417.1085498,36.98846811,7356,SD
1091,Grant,18624.67296,28527.58322,1594.4550140000001,42.36346982,89120,WA
1092,Grant,9066.735898,13130.86315,1346.100351,0.0,51208,WI
1093,Grant,3301.456471,3741.9781780000003,620.9662072000001,0.0,11937,WV
1094,Granville,12633.6012,15601.096469999999,538.7568087999999,0.0,59916,NC
1095,Gratiot,7747.865512,12384.706559999999,293.019173,0.0,42476,MI
1096,Graves,10348.192340000001,13420.078609999999,803.1004843,0.0,37121,KY
1097,Gray,1882.0257989999998,1884.654377,978.960243,221.21939500000002,6006,KS
1098,Gray,2397.089367,7152.665174,297.3870732,6.253055374,22535,TX
1099,Grays Harbor,11292.283879999999,17309.45935,1379.9859609999999,668.3597442,72797,WA
1100,Grayson,9444.163446999999,10347.64668,2322.240609,0.0,25746,KY
1101,Grayson,26198.16585,35789.25875,2348.718538,0.0,120877,TX
1102,Grayson,5679.498056,5959.859677,974.3276440999999,0.0,15533,VA
1103,Greeley,286.89418989999996,286.89418989999996,286.89418989999996,258.0852289,1247,KS
1104,Greeley,803.5692162,826.8577177999999,600.232962,0.0,2538,NE
1105,Green Lake,2726.586791,4685.387748,156.8428709,0.0,19051,WI
1106,Green,3843.109125,4753.885842000001,426.145667,0.0,11258,KY
1107,Green,5329.815081000001,7389.600425,43.44085849,0.0,36842,WI
1108,Greenbrier,11464.11961,13855.545909999999,571.9945146000001,0.0,35480,WV
1109,Greene,4340.188829,4993.829942,1895.323466,0.0,9045,AL
1110,Greene,10472.543590000001,15773.042019999999,779.8431608,0.0,42090,AR
1111,Greene,4527.914922999999,6470.881295,222.3890726,0.0,15994,GA
1112,Greene,2103.311979,2759.7006539999998,254.8527401,0.0,9336,IA
1113,Greene,1793.065166,2817.443171,2.281721756,0.0,13886,IL
1114,Greene,6000.8682850000005,9006.128167,845.0104725,0.0,33165,IN
1115,Greene,29239.616830000003,71813.0044,0.0,0.0,275174,MO
1116,Greene,4984.702534,5280.373044,1038.6974189999999,0.0,14400,MS
1117,Greene,7952.006923000001,8209.410963,0.0,0.0,21362,NC
1118,Greene,11912.0575,13505.76084,5.495200877,0.0,49221,NY
1119,Greene,14679.146509999999,30216.58461,0.0,0.0,161573,OH
1120,Greene,10368.3487,12401.10051,1492.889691,0.0,38686,PA
1121,Greene,21297.43794,25992.458280000003,1180.8745310000002,0.0,68831,TN
1122,Greene,4769.443364,5322.474639,0.0,0.0,18403,VA
1123,Greenlee,3414.9470479999995,3415.1840399999996,1217.5459640000001,795.2857376000001,8437,AZ
1124,Greensville,3155.2397339999998,3321.0851079999998,16.57576032,0.0,12243,VA
1125,Greenup,8166.641076000001,10747.48466,108.1198888,0.0,36910,KY
1126,Greenville,72887.34818,124260.1175,45.91961505,0.0,451225,SC
1127,Greenwood,1472.652039,1997.602363,970.5754582999999,4.955115538,6689,KS
1128,Greenwood,13253.95456,22626.89239,209.4480846,0.0,69661,SC
1129,Greer,1054.621854,1994.98812,154.4452808,0.0,6239,OK
1130,Gregg,19070.11707,35948.99891,0.0,0.0,121730,TX
1131,Gregory,1249.917923,1561.051184,660.7227299,315.2197673,4271,SD
1132,Grenada,5195.89474,7300.847456999999,912.9571455,0.0,21906,MS
1133,Griggs,337.66913589999996,370.7195934,172.9304834,2.326431106,2420,ND
1134,Grimes,7984.889853,9357.033451000001,3084.57805,3.6167989410000003,26604,TX
1135,Grundy,2024.007861,2376.843414,281.4481422,0.0,12453,IA
1136,Grundy,5824.42036,8546.971736,0.01907791,0.0,50063,IL
1137,Grundy,2638.5487940000003,4081.2062060000003,640.4077986000001,0.0,10261,MO
1138,Grundy,6942.393156,7606.363879,644.1746342,0.0,13703,TN
1139,Guadalupe,1460.2666179999999,1909.183084,732.5366232999999,631.0843404,4687,NM
1140,Guadalupe,27871.640760000002,32351.472960000003,338.4843285,0.0,131533,TX
1141,Guernsey,10255.592059999999,13417.24454,421.92808160000004,0.0,40087,OH
1142,Guilford,54251.286660000005,129385.614,0.0,0.0,488406,NC
1143,Gulf,5589.852031,6591.851899,319.15096969999996,0.0,15863,FL
1144,Gunnison,1246.683849,2077.003334,201.84742260000002,81.31305118,15324,CO
1145,Guthrie,1628.228711,2055.507358,324.93463419999995,0.0,10954,IA
1146,Gwinnett,75699.91689,166241.1333,0.0,0.0,805321,GA
1147,Haakon,288.4716957,319.4866513,213.1597588,156.46219019999998,1937,SD
1148,Habersham,13418.31761,16709.7639,47.33438581,0.0,43041,GA
1149,Haines,329.3404555,449.1141586,122.6415652,99.53886649,2508,AK
1150,Hale,6519.857539,7444.031139,35.66001596,0.0,15760,AL
1151,Hale,7123.6509049999995,13618.49839,127.1885862,0.0,36273,TX
1152,Halifax,16851.82562,23106.83284,2125.549961,0.0,54691,NC
1153,Halifax,13409.09134,15561.07684,3015.009453,0.0,36241,VA
1154,Hall,41457.98272,56663.821339999995,3.145342054,0.0,179684,GA
1155,Hall,4678.582498,12869.45185,817.1044165,0.0,58607,NE
1156,Hall,784.517105,1522.122707,485.6474578,307.03,3353,TX
1157,Hamblen,13138.43521,20743.02448,0.0,0.0,62544,TN
1158,Hamilton,5907.360747,6646.802519,1421.185083,0.0,14799,FL
1159,Hamilton,2739.277442,3850.0102520000005,434.5874355,0.0,15673,IA
1160,Hamilton,1625.863036,2197.38326,489.6768731000001,0.0,8457,IL
1161,Hamilton,21214.49209,32323.01757,0.0,0.0,274569,IN
1162,Hamilton,1284.69299,1284.69299,1284.69299,1209.575868,2690,KS
1163,Hamilton,1298.593722,1716.722412,72.57665669,0.0,9124,NE
1164,Hamilton,1080.818469,1144.877834,305.79338870000004,6.661060866000001,4836,NY
1165,Hamilton,59552.8815,158513.4226,0.0,0.0,802374,OH
1166,Hamilton,50433.28443,91111.93562999999,0.0,0.0,336463,TN
1167,Hamilton,1626.58177,2147.593237,393.0863519,0.0,8517,TX
1168,Hamlin,2203.288709,2203.288709,2122.049543,501.59376849999995,5903,SD
1169,Hampden,32411.74054,99430.61232,427.5313448,0.0,463490,MA
1170,Hampshire,16337.275919999998,28660.73683,813.7914432,0.0,158080,MA
1171,Hampshire,8304.503918,8839.640828,2453.780505,0.0,23964,WV
1172,Hampton,8157.349211,9562.585449,795.7220461000001,0.0,21090,SC
1173,Hampton,8332.148064,28498.341460000003,0.0,0.0,137436,VA
1174,Hancock,5568.5728770000005,6516.757498,584.5041027999999,0.0,9429,GA
1175,Hancock,1899.5828010000002,2768.371334,513.8511487,0.0,11341,IA
1176,Hancock,6178.345627000001,6181.807137,2052.615708,0.0,19104,IL
1177,Hancock,11442.586940000001,13777.368480000001,0.0,0.0,70002,IN
1178,Hancock,2164.2428010000003,2698.627817,12.06579126,0.0,8565,KY
1179,Hancock,13462.117390000001,14969.053390000001,1125.607899,12.80840589,54418,ME
1180,Hancock,13726.513,15260.40669,1070.645433,0.0,43929,MS
1181,Hancock,9256.666406,17422.69593,0.0,0.0,74782,OH
1182,Hancock,3191.969733,3583.675364,51.56949672,0.0,6819,TN
1183,Hancock,6510.044169,9660.059688,0.0,0.0,30676,WV
1184,Hand,692.0742337,752.1409357999999,450.1454024,84.02606744,3431,SD
1185,Hanover,6901.833545,10157.3857,0.0,0.0,99863,VA
1186,Hansford,848.7668456,1635.329213,625.07592,9.610120016,5613,TX
1187,Hanson,1073.817595,1091.300857,232.0466687,0.0,3331,SD
1188,Haralson,8875.603388,11226.797190000001,0.0,0.0,28780,GA
1189,Hardee,10739.73247,12699.61406,1233.685154,0.0,27731,FL
1190,Hardeman,8422.519866,9657.55459,1663.906046,0.0,27253,TN
1191,Hardeman,713.7470254,1381.07903,448.2244728,0.0,4139,TX
1192,Hardin,2473.062069,3673.241532,671.1081949000001,0.0,17534,IA
1193,Hardin,1325.264125,1596.822232,380.5509689,0.0,4320,IL
1194,Hardin,21156.39336,30626.0966,1402.941093,0.0,105543,KY
1195,Hardin,5776.814389,9489.048483,265.3857977,0.0,32058,OH
1196,Hardin,9068.903174,11415.36614,998.8359992000001,0.0,26026,TN
1197,Hardin,10456.080829999999,13655.254030000002,1575.339904,28.24277773,54635,TX
1198,Harding,211.5217372,211.5217372,211.5217372,209.6709004,695,NM
1199,Harding,499.7607465,499.7607465,499.7607465,481.93770980000005,1255,SD
1200,Hardy,4661.92782,5736.453885,2174.404547,0.0,14025,WV
1201,Harford,14926.631290000001,27369.26928,0.0,0.0,244826,MD
1202,Harlan,12714.92617,15058.606940000001,8.116139717000001,0.0,29278,KY
1203,Harlan,573.5844471,672.5207889999999,64.43674766,0.0,3423,NE
1204,Harmon,308.717958,1048.857441,84.03652388,0.0,2922,OK
1205,Harnett,34535.26531,42603.84298,0.0,0.0,114678,NC
1206,Harney,1437.059131,2033.844977,796.1259517999999,525.5999306,7422,OR
1207,Harper,735.5253993,1207.289665,430.9242847,0.0,6034,KS
1208,Harper,763.5624367,941.2883418,627.3382404,61.37995252,3685,OK
1209,Harris,6435.5283549999995,7139.663535,12.90542973,0.0,32024,GA
1210,Harris,341356.1413,986706.6107,0.0,0.0,4092459,TX
1211,Harrison,2089.600019,2920.25703,632.3703319,0.0,14928,IA
1212,Harrison,8481.198515,9070.704236,1.797456335,0.0,39364,IN
1213,Harrison,4374.9463399999995,5256.20776,614.7080031,0.0,18846,KY
1214,Harrison,2557.130067,3443.741863,952.1763252999999,0.0,8957,MO
1215,Harrison,43543.69942,59189.05955,1927.205106,0.0,187105,MS
1216,Harrison,4439.5620579999995,4925.574049,13.42418763,0.0,15864,OH
1217,Harrison,15354.768180000001,21667.50385,1144.171085,0.0,65631,TX
1218,Harrison,15220.99684,22626.636609999998,134.53410669999997,0.0,69099,WV
1219,Harrisonburg,2094.677439,14573.08071,0.0,0.0,48914,VA
1220,Hart,8321.662385,10049.26945,0.0,0.0,25213,GA
1221,Hart,7066.8899,7650.564903,695.5436957999999,0.0,18199,KY
1222,Hartford,42513.94105,120117.5863,0.0,0.0,894014,CT
1223,Hartley,905.8495875,1077.588885,395.5476683,128.3752372,6062,TX
1224,Harvey,4704.704493,9069.289674,78.02917345,0.0,34684,KS
1225,Haskell,1669.159512,1669.159512,1669.159512,1462.485283,4256,KS
1226,Haskell,4110.875091,4547.2772509999995,2226.489321,0.0,12769,OK
1227,Haskell,1634.919666,2032.4004,154.71725800000002,0.0,5899,TX
1228,Hawaii,46134.51295,53031.6089,4264.970493,67.46499438,185079,HI
1229,Hawkins,20239.70297,22444.02322,199.89462319999998,0.0,56833,TN
1230,Hayes,315.1004875,315.1004875,315.1004875,269.119454,967,NE
1231,Hays,30607.455710000002,42542.60067,45.8860919,0.0,157107,TX
1232,Haywood,13533.966330000001,17725.360119999998,373.3049114,0.0,59036,NC
1233,Haywood,5102.591324,8435.233891,960.8244586000001,0.0,18787,TN
1234,Heard,4059.064332,4424.447172,175.87958999999998,0.0,11834,GA
1235,Hemphill,245.14879219999997,643.2256791,89.21499739,4.917735075,3807,TX
1236,Hempstead,5770.953863000001,8557.123238,1198.014528,0.0,22609,AR
1237,Henderson,1422.040835,1631.474459,32.19109606,0.0,7331,IL
1238,Henderson,6353.590942,10812.251559999999,113.5215413,0.0,46250,KY
1239,Henderson,20683.16806,27184.07675,13.58006242,0.0,106740,NC
1240,Henderson,9003.522876,10252.21638,724.8382748,0.0,27769,TN
1241,Henderson,24227.93449,29165.42567,366.70138760000003,0.0,78532,TX
1242,Hendricks,17134.68841,21537.09992,0.0,0.0,145448,IN
1243,Hendry,14159.78991,17312.22741,1129.597487,250.8369182,39140,FL
1244,Hennepin,64189.838279999996,176609.8181,0.0,0.0,1152425,MN
1245,Henrico,14129.64754,48371.78301,0.0,0.0,306935,VA
1246,Henry,4942.956639,5848.342165999999,172.8132423,0.0,17302,AL
1247,Henry,30695.69197,41889.90355,0.0,0.0,203922,GA
1248,Henry,4190.444479,5497.215846,1228.143884,0.0,20145,IA
1249,Henry,5968.004599,9917.733011,321.1694627,0.0,50486,IL
1250,Henry,6925.023672,12205.98713,38.65942399,0.0,49462,IN
1251,Henry,4890.2908259999995,5446.266361999999,424.15699349999994,0.0,15416,KY
1252,Henry,5238.661075,7782.787819,1168.2299369999998,0.0,22272,MO
1253,Henry,5220.029563,6996.9694420000005,632.6782997,0.0,28215,OH
1254,Henry,8991.93231,12020.220959999999,919.9966336000001,0.0,32330,TN
1255,Henry,19067.9926,21322.10788,244.43980449999998,0.0,54151,VA
1256,Herkimer,11570.97825,15831.92948,691.3463896000001,0.108098107,64519,NY
1257,Hernando,31760.944669999997,50011.29939,7.238767761,0.0,172778,FL
1258,Hertford,9656.546984,11319.462,389.43933210000006,0.0,24669,NC
1259,Hettinger,785.5987438,785.5987438,785.42777,715.206117,2477,ND
1260,Hickman,1596.0241720000001,1908.359186,61.01307207,0.0,4902,KY
1261,Hickman,8457.205569,9063.974107,829.4147742,0.0,24690,TN
1262,Hickory,4596.87073,4729.6540939999995,314.1167371,0.0,9627,MO
1263,Hidalgo,908.3612509999999,1465.208654,563.1180360000001,233.7678137,4894,NM
1264,Hidalgo,281709.8587,411905.3408,1561.35164,115.39683740000001,774769,TX
1265,Highland,11784.120359999999,13923.421019999998,832.0117132,0.0,43589,OH
1266,Highland,706.6995486000001,706.6995486000001,706.6995486000001,178.8494648,2321,VA
1267,Highlands,28286.12658,35339.923910000005,1394.191307,3.14e-07,98786,FL
1268,Hill,3183.9591219999998,4672.706690999999,1761.975461,887.7964238,16096,MT
1269,Hill,8135.377237999999,11407.45962,209.00043530000002,0.0,35089,TX
1270,Hillsborough,117307.7712,284084.1577,24.44787504,0.0,1229226,FL
1271,Hillsborough,25009.257230000003,53874.38782999999,0.0,0.0,400721,NH
1272,Hillsdale,12812.156840000001,14929.1086,186.8756646,0.0,46688,MI
1273,Hinds,38526.50865,80834.69449,1956.5634920000002,0.0,245285,MS
1274,Hinsdale,225.8343566,225.8343566,225.8338551,216.3325355,843,CO
1275,Hitchcock,1162.7779,1162.7779,1050.832477,277.2677751,2908,NE
1276,Hocking,9480.272651000001,10673.00326,46.5403715,0.0,29380,OH
1277,Hockley,4369.249750999999,6414.303543999999,1021.987002,0.0,22935,TX
1278,Hodgeman,640.3084804,640.3084804,635.7418667000001,492.4052385,1916,KS
1279,Hoke,16997.684080000003,18999.33446,0.0,0.0,46952,NC
1280,Holmes,8029.179759999999,8652.486429999999,1977.3296469999998,0.0,19927,FL
1281,Holmes,8511.858694,11489.29608,3318.187571,0.0,19198,MS
1282,Holmes,15301.51425,16627.45326,0.0,0.0,42366,OH
1283,Holt,1767.85017,1767.85017,1758.257241,314.7382913,4912,MO
1284,Holt,1737.001552,2444.436299,817.4601744,111.9118348,10435,NE
1285,Honolulu,46595.01187,98974.40981,1.2402337620000001,0.0,953207,HI
1286,Hood River,3670.1960329999997,4889.514506,80.97542584,0.0,22346,OR
1287,Hood,10554.28129,13049.113370000001,433.59679289999997,0.0,51182,TX
1288,Hooker,362.5882346,362.5882346,362.5882346,362.5882346,736,NE
1289,Hoonah-Angoon,761.4053297,777.0074404000001,691.0217536,666.9757936000001,2150,AK
1290,Hopewell,2686.751673,7163.259303,0.0,0.0,22591,VA
1291,Hopkins,10169.061759999999,15132.63582,453.0060922,0.0,46920,KY
1292,Hopkins,9188.978762,12069.00611,862.381248,0.0,35161,TX
1293,Horry,58459.00781,82985.56483999999,182.0818283,0.0,269291,SC
1294,Hot Spring,8837.626576999999,11110.96156,2658.4576309999998,0.0,32923,AR
1295,Hot Springs,480.20584249999996,934.4124217,124.4782051,32.12675621,4812,WY
1296,Houghton,7172.20822,13768.283940000001,754.087894,41.06688612,36628,MI
1297,Houston,19671.70938,30604.82373,0.0,0.0,101547,AL
1298,Houston,18815.264,33470.02188,160.5386245,0.0,139900,GA
1299,Houston,2670.104932,3881.4024409999997,101.1964468,0.0,19027,MN
1300,Houston,3404.3050729999995,3830.4730270000005,160.24010149999998,0.0,8426,TN
1301,Houston,6780.418712999999,8507.88214,2288.0578960000003,1.684268558,23732,TX
1302,Howard,4281.834458,5568.554467,509.3150691000001,0.0,13789,AR
1303,Howard,1737.9266579999999,2228.579291,1062.927999,0.0,9566,IA
1304,Howard,11535.28809,22159.53297,128.86589229999998,0.0,82752,IN
1305,Howard,6390.186092,19914.54322,0.0,0.0,287085,MD
1306,Howard,2679.1309929999998,3151.934711,741.3493202000001,0.0,10144,MO
1307,Howard,1209.583092,1460.9392289999998,368.4365101,0.0,6274,NE
1308,Howard,10357.23859,13712.566069999999,526.9862252,16.07626836,35012,TX
1309,Howell,13703.93335,16952.00927,2197.298848,0.0,40400,MO
1310,Hubbard,4761.498856,5152.576843,1157.898512,4.8968324910000005,20428,MN
1311,Hudson,342.78085189999996,21623.02188,0.0,0.0,634266,NJ
1312,Hudspeth,2514.3415670000004,2514.3415670000004,2512.260093,2191.131186,3476,TX
1313,Huerfano,1214.904782,2234.105984,752.9901618,224.65713259999998,6711,CO
1314,Hughes,3646.75236,4501.314607,1173.072488,23.91576975,14003,OK
1315,Hughes,2119.727905,3226.285073,313.3751436,151.06365269999998,17022,SD
1316,Humboldt,19706.707619999997,34255.30522,2172.589441,17.921419,134623,CA
1317,Humboldt,1403.384578,2139.154373,550.2425087,0.0,9815,IA
1318,Humboldt,2507.588429,3124.920288,928.2101807,756.8818596,16528,NV
1319,Humphreys,3263.019391,5164.305324,754.8855217,0.0,9375,MS
1320,Humphreys,5648.350995000001,6962.356291,236.3096019,0.0,18538,TN
1321,Hunt,21100.3263,28126.244939999997,1002.9197230000001,0.0,86129,TX
1322,Hunterdon,9328.717046,12027.487309999999,0.0,0.0,128349,NJ
1323,Huntingdon,9967.027182,11802.20708,301.6195357,0.0,45913,PA
1324,Huntington,6444.6412310000005,9950.101196,632.1429936000001,0.0,37124,IN
1325,Huron,10509.70292,11862.23446,3081.332822,0.0,33118,MI
1326,Huron,10146.95284,14999.55895,16.246441,0.0,59626,OH
1327,Hutchinson,1668.580631,2233.138486,1067.402701,0.0,7343,SD
1328,Hutchinson,3525.9068450000004,6325.175959,650.0428048,17.65826817,22150,TX
1329,Hyde,2367.115114,2457.4715109999997,1494.290457,1.055421991,5810,NC
1330,Hyde,415.3464089,415.3464089,413.0993852,362.5136378,1420,SD
1331,Iberia,11530.17036,19971.60991,0.0,0.0,73240,LA
1332,Iberville,6361.448794,9195.128192,148.753694,0.0,33387,LA
1333,Ida,1215.1704140000002,1599.1353490000001,24.58297102,0.0,7089,IA
1334,Idaho,5361.426272,5795.244801,2473.624429,1121.808563,16267,ID
1335,Imperial,25266.8881,52006.88856,5900.023068,1065.7356550000002,174528,CA
1336,Independence,11320.30322,13941.497919999998,1362.153762,0.0,36647,AR
1337,Indian River,27999.03845,38934.20334,41.20441987,4.690005777,138028,FL
1338,Indiana,22468.38512,27119.622260000004,236.256521,0.0,88880,PA
1339,Ingham,45334.45375,79663.22553,0.0,0.0,280895,MI
1340,Inyo,2479.012587,3275.5219190000003,1179.495211,359.6347432,18546,CA
1341,Ionia,12497.71677,17053.54791,0.0,0.0,63905,MI
1342,Iosco,8169.642304999999,9419.170806,542.5326126,0.0,25887,MI
1343,Iowa,2076.010694,2972.673842,357.4758207,0.0,16355,IA
1344,Iowa,4106.114348,4721.789901,688.72466,0.0,23687,WI
1345,Iredell,30036.80633,41854.214360000005,195.7510168,0.0,159437,NC
1346,Irion,449.16270310000004,449.16270310000004,449.0858655,356.67880230000003,1599,TX
1347,Iron,3063.152191,3885.3782560000004,293.491509,2.7285490230000002,11817,MI
1348,Iron,3433.824771,4491.811643999999,1087.874703,0.0,10630,MO
1349,Iron,13356.24352,17667.59997,662.0699449,25.62983603,46163,UT
1350,Iron,1861.48343,2010.6979670000003,250.8054206,0.0,5916,WI
1351,Iroquois,5230.964639,5960.369135,1025.651697,0.0,29718,IL
1352,Irwin,2947.684317,3634.6077159999995,197.6276222,0.0,9538,GA
1353,Isabella,13972.58017,28047.23181,0.016835898000000002,0.0,70311,MI
1354,Isanti,6801.127173000001,8918.41857,371.26779980000003,0.0,37816,MN
1355,Island,11028.41217,15354.171209999999,0.0,0.0,78506,WA
1356,Isle of Wight,6083.163372,7586.584123000001,0.684981253,0.0,35270,VA
1357,Issaquena,907.9081419,907.9081419,227.2799114,0.996372227,1406,MS
1358,Itasca,10401.78156,12675.55889,2154.5452760000003,200.1943799,45058,MN
1359,Itawamba,8638.302103,9143.300333,606.0488849999999,0.0,23401,MS
1360,Izard,5225.672686,5981.93842,363.0658064,0.0,13696,AR
1361,Jack,2052.714879,2689.838376,1003.0455019999999,0.0,9044,TX
1362,Jackson,17480.05521,21021.1892,1423.6679689999999,0.0,53227,AL
1363,Jackson,6592.046296,7969.282029000001,385.5459381,0.0,17997,AR
1364,Jackson,541.7845123,543.5605787999999,112.78849070000001,22.99370051,1394,CO
1365,Jackson,14973.25439,18334.41021,661.1339985000001,0.0,49746,FL
1366,Jackson,15971.97306,18583.09907,0.265888117,0.0,60485,GA
1367,Jackson,2605.731125,3711.491447,784.0093692,0.0,19848,IA
1368,Jackson,13192.61907,23041.13091,1002.2142869999999,0.0,60218,IL
1369,Jackson,6258.801062,11045.5837,459.3285858,0.0,42376,IN
1370,Jackson,2514.2807329999996,3047.8775140000002,597.1547632,0.0,13462,KS
1371,Jackson,7542.467797,7870.026306999999,18.694651399999998,0.0,13494,KY
1372,Jackson,4508.673428,5775.639797,1399.1688199999999,0.0,16274,LA
1373,Jackson,32318.06995,45213.8272,2.551677723,0.0,160248,MI
1374,Jackson,1780.18097,2402.002007,776.6289763,0.0,10266,MN
1375,Jackson,52147.76875,150164.4786,0.0,0.0,674158,MO
1376,Jackson,29014.849769999997,42790.98134,118.6311989,0.0,139668,MS
1377,Jackson,15260.51764,16301.46415,266.9997409,0.0,40271,NC
1378,Jackson,10212.39529,13094.250320000001,269.82776789999997,0.0,33225,OH
1379,Jackson,4221.362663,8725.903622,629.1977142000001,0.0,26446,OK
1380,Jackson,22671.786969999997,52008.06935,1207.4027740000001,35.09140315,203206,OR
1381,Jackson,1449.743075,1449.743075,1403.040917,1041.652187,3031,SD
1382,Jackson,5190.987639,5500.986672999999,0.0,0.0,11638,TN
1383,Jackson,2205.9675780000002,3598.681742,830.4247406000001,0.0,14075,TX
1384,Jackson,6994.954291,7770.618164,1315.9415720000002,3.54526768,20449,WI
